id,name,status,date,category,amount,currency,salary,balance_left
27,Жанель,Карта,2025-10-03,Кино,1327,KZT,2466811,478293
31,Мадина,Карта,2025-09-07,Кино,645,KZT,896448,537204
30,Инабат,Карта,2025-09-16,Продукты питания,10228,KZT,2288846,1844876
49,Әлихан,Карта,2025-09-14,АЗС,7446,KZT,1523631,877437
45,Темірлан,Карта,2025-10-04,Развлечения,1257,KZT,2045609,2305548
36,Нұрсұлтан,Карта,2025-10-08,Продукты питания,18079,KZT,2456129,1078509
42,Серік,Карта,2025-09-10,Путешествия,11059,KZT,1118128,848420
47,Қайрат,Карта,2025-07-27,Кофе и рестораны,7602,KZT,813028,447386
48,Қуат,Карта,2025-08-13,Кино,839,KZT,442697,2156
15,Балжан,Карта,2025-08-16,Отели,33272,KZT,693596,578208
6,Айсұлу,Карта,2025-10-07,Играем дома,4289,KZT,584808,271086
27,Жанель,Карта,2025-08-01,Продукты питания,28223,KZT,2466811,478293
48,Қуат,Карта,2025-08-18,Продукты питания,7075,KZT,442697,2156
21,Динара,Карта,2025-08-26,Развлечения,8728,KZT,1590432,512113
37,Раушан,Карта,2025-09-23,Кофе и рестораны,21190,KZT,1261443,212419
5,Айнұр,Карта,2025-08-25,АЗС,25509,KZT,2297210,6014
32,Меруерт,Карта,2025-07-22,Продукты питания,12480,KZT,1310434,412250
25,Жазира,Карта,2025-10-18,Отели,95407,KZT,2152892,1220948
2,Айдос,Карта,2025-08-10,Продукты питания,2733,KZT,862587,935275
38,Рустем,Карта,2025-07-23,Кофе и рестораны,4336,KZT,456574,260287
1,Айгерім,Карта,2025-09-22,Кофе и рестораны,26151,KZT,2168344,170820
13,Ақбота,Карта,2025-09-14,Кофе и рестораны,14565,KZT,1461785,1723019
25,Жазира,Карта,2025-09-16,Отдых дома,2743,KZT,2152892,1220948
30,Инабат,Карта,2025-09-12,АЗС,16862,KZT,2288846,1844876
38,Рустем,Карта,2025-07-28,АЗС,1786,KZT,456574,260287
48,Қуат,Карта,2025-08-29,Такси,583,KZT,442697,2156
7,Айым,Карта,2025-09-12,Продукты питания,1074,KZT,730892,532540
25,Жазира,Карта,2025-09-25,Кофе и рестораны,18519,KZT,2152892,1220948
24,Ерлан,Карта,2025-10-13,Развлечения,17882,KZT,2364205,2130238
41,Санжар,Карта,2025-09-06,Продукты питания,8184,KZT,2093193,1709280
30,Инабат,Карта,2025-09-29,Отдых дома,2767,KZT,2288846,1844876
20,Данияр,Карта,2025-09-17,Кофе и рестораны,12472,KZT,658844,37786
40,Самал,Карта,2025-09-02,Продукты питания,7481,KZT,1486273,750536
14,Ақмарал,Карта,2025-07-27,АЗС,13813,KZT,1199272,209166
19,Гаухар,Карта,2025-08-04,Кофе и рестораны,5644,KZT,697027,1874
6,Айсұлу,Карта,2025-10-04,Продукты питания,5882,KZT,584808,271086
5,Айнұр,Карта,2025-08-15,Кофе и рестораны,27865,KZT,2297210,6014
42,Серік,Карта,2025-09-01,Продукты питания,13316,KZT,1118128,848420
15,Балжан,Карта,2025-10-16,Играем дома,2244,KZT,693596,578208
47,Қайрат,Карта,2025-07-24,Кофе и рестораны,10674,KZT,813028,447386
41,Санжар,Карта,2025-09-27,Кофе и рестораны,20774,KZT,2093193,1709280
14,Ақмарал,Карта,2025-07-29,Доставка еды,7593,KZT,1199272,209166
30,Инабат,Карта,2025-10-12,АЗС,16387,KZT,2288846,1844876
13,Ақбота,Карта,2025-10-02,Отдых дома,1896,KZT,1461785,1723019
32,Меруерт,Карта,2025-09-14,Продукты питания,13500,KZT,1310434,412250
12,Аружан,Карта,2025-10-07,Развлечения,3835,KZT,2121500,575730
3,Айжан,Карта,2025-08-12,АЗС,6590,KZT,1106392,851824
21,Динара,Карта,2025-09-30,Кофе и рестораны,26672,KZT,1590432,512113
49,Әлихан,Карта,2025-10-09,Продукты питания,14763,KZT,1523631,877437
30,Инабат,Карта,2025-09-21,Доставка еды,3367,KZT,2288846,1844876
28,Жансая,Карта,2025-07-24,Продукты питания,15064,KZT,1343635,525236
8,Алия,Карта,2025-09-11,Развлечения,2549,KZT,703488,750886
24,Ерлан,Карта,2025-10-18,Отдых дома,526,KZT,2364205,2130238
27,Жанель,Карта,2025-07-31,Развлечения,31244,KZT,2466811,478293
2,Айдос,Карта,2025-08-05,Продукты питания,2467,KZT,862587,935275
10,Арайлым,Карта,2025-09-05,Доставка еды,3290,KZT,903264,834909
1,Айгерім,Карта,2025-09-25,АЗС,2247,KZT,2168344,170820
35,Нұржан,Карта,2025-08-13,АЗС,17125,KZT,2076357,623460
45,Темірлан,Карта,2025-08-18,Доставка еды,2235,KZT,2045609,2305548
37,Раушан,Карта,2025-10-15,Продукты питания,16055,KZT,1261443,212419
10,Арайлым,Карта,2025-08-08,Развлечения,4964,KZT,903264,834909
7,Айым,Карта,2025-07-30,Кофе и рестораны,2309,KZT,730892,532540
20,Данияр,Карта,2025-09-23,Продукты питания,6054,KZT,658844,37786
48,Қуат,Карта,2025-08-02,Кофе и рестораны,6291,KZT,442697,2156
38,Рустем,Карта,2025-08-17,Отдых дома,128,KZT,456574,260287
35,Нұржан,Карта,2025-07-27,Путешествия,124388,KZT,2076357,623460
41,Санжар,Карта,2025-07-25,Такси,1627,KZT,2093193,1709280
12,Аружан,Карта,2025-07-27,Продукты питания,13965,KZT,2121500,575730
20,Данияр,Карта,2025-08-08,Развлечения,5286,KZT,658844,37786
37,Раушан,Карта,2025-08-09,Отдых дома,2383,KZT,1261443,212419
2,Айдос,Карта,2025-08-07,Продукты питания,2335,KZT,862587,935275
8,Алия,Карта,2025-08-17,Путешествия,32974,KZT,703488,750886
24,Ерлан,Карта,2025-08-07,Кофе и рестораны,21940,KZT,2364205,2130238
41,Санжар,Карта,2025-08-20,Кофе и рестораны,21910,KZT,2093193,1709280
32,Меруерт,Карта,2025-08-14,Продукты питания,4391,KZT,1310434,412250
10,Арайлым,Карта,2025-09-21,Такси,1066,KZT,903264,834909
7,Айым,Карта,2025-08-12,Кофе и рестораны,2621,KZT,730892,532540
7,Айым,Карта,2025-07-27,Кофе и рестораны,8756,KZT,730892,532540
27,Жанель,Карта,2025-09-14,Кофе и рестораны,4030,KZT,2466811,478293
21,Динара,Карта,2025-10-15,Продукты питания,22710,KZT,1590432,512113
24,Ерлан,Карта,2025-09-02,Продукты питания,9983,KZT,2364205,2130238
35,Нұржан,Карта,2025-09-16,Доставка еды,8479,KZT,2076357,623460
46,Томирис,Карта,2025-08-04,Кофе и рестораны,4413,KZT,555224,575506
12,Аружан,Карта,2025-08-26,Доставка еды,6849,KZT,2121500,575730
27,Жанель,Карта,2025-09-20,Кофе и рестораны,7031,KZT,2466811,478293
6,Айсұлу,Карта,2025-08-13,АЗС,5588,KZT,584808,271086
7,Айым,Карта,2025-09-11,АЗС,4123,KZT,730892,532540
7,Айым,Карта,2025-07-20,АЗС,4037,KZT,730892,532540
14,Ақмарал,Карта,2025-09-16,Такси,1952,KZT,1199272,209166
7,Айым,Карта,2025-09-20,Отдых дома,1253,KZT,730892,532540
41,Санжар,Карта,2025-10-15,Доставка еды,9565,KZT,2093193,1709280
32,Меруерт,Карта,2025-10-17,Развлечения,10602,KZT,1310434,412250
17,Бағдат,Карта,2025-09-17,Играем дома,13664,KZT,2283414,1101524
2,Айдос,Карта,2025-08-14,Продукты питания,1488,KZT,862587,935275
22,Дияс,Карта,2025-08-12,Продукты питания,12704,KZT,2393606,97129
29,Зере,Карта,2025-09-19,Кофе и рестораны,6563,KZT,1063354,1206709
45,Темірлан,Карта,2025-10-15,Играем дома,8814,KZT,2045609,2305548
19,Гаухар,Карта,2025-08-04,АЗС,6228,KZT,697027,1874
2,Айдос,Карта,2025-10-04,Такси,857,KZT,862587,935275
24,Ерлан,Карта,2025-08-13,Продукты питания,23621,KZT,2364205,2130238
39,Салтанат,Карта,2025-07-30,Продукты питания,6774,KZT,1500725,1461805
20,Данияр,Карта,2025-09-05,Путешествия,16713,KZT,658844,37786
29,Зере,Карта,2025-09-30,Такси,701,KZT,1063354,1206709
26,Жандос,Карта,2025-09-24,Такси,2873,KZT,2241153,1220415
40,Самал,Карта,2025-07-21,Продукты питания,13185,KZT,1486273,750536
40,Самал,Карта,2025-07-27,Продукты питания,10902,KZT,1486273,750536
8,Алия,Карта,2025-08-27,Кофе и рестораны,1637,KZT,703488,750886
23,Ерасыл,Карта,2025-10-01,Отдых дома,2818,KZT,1198223,598112
21,Динара,Карта,2025-09-15,Развлечения,1741,KZT,1590432,512113
22,Дияс,Карта,2025-09-16,Продукты питания,15807,KZT,2393606,97129
24,Ерлан,Карта,2025-10-02,Продукты питания,25771,KZT,2364205,2130238
11,Арман,Карта,2025-10-04,Продукты питания,9859,KZT,2449275,1140829
50,Әсел,Карта,2025-10-11,Развлечения,20702,KZT,2439680,271729
16,Бауыржан,Карта,2025-10-09,Кофе и рестораны,19041,KZT,1598485,1288866
19,Гаухар,Карта,2025-09-14,АЗС,5352,KZT,697027,1874
10,Арайлым,Карта,2025-09-25,Кофе и рестораны,6117,KZT,903264,834909
18,Ботагөз,Карта,2025-07-28,Отдых дома,275,KZT,1151505,531208
10,Арайлым,Карта,2025-08-19,Продукты питания,7581,KZT,903264,834909
21,Динара,Карта,2025-08-18,Продукты питания,20020,KZT,1590432,512113
10,Арайлым,Карта,2025-09-17,Продукты питания,9665,KZT,903264,834909
49,Әлихан,Карта,2025-09-10,Отдых дома,508,KZT,1523631,877437
28,Жансая,Карта,2025-08-07,Отдых дома,586,KZT,1343635,525236
42,Серік,Карта,2025-09-03,Доставка еды,4575,KZT,1118128,848420
21,Динара,Карта,2025-08-08,Кофе и рестораны,21753,KZT,1590432,512113
15,Балжан,Карта,2025-08-18,АЗС,4769,KZT,693596,578208
39,Салтанат,Карта,2025-09-13,Продукты питания,1980,KZT,1500725,1461805
33,Мурат,Карта,2025-09-29,Продукты питания,13368,KZT,1419977,581454
33,Мурат,Карта,2025-09-12,Продукты питания,11933,KZT,1419977,581454
38,Рустем,Карта,2025-08-20,Кофе и рестораны,2341,KZT,456574,260287
14,Ақмарал,Карта,2025-08-31,Продукты питания,5386,KZT,1199272,209166
36,Нұрсұлтан,Карта,2025-10-06,Путешествия,9149,KZT,2456129,1078509
22,Дияс,Карта,2025-10-18,Кофе и рестораны,21771,KZT,2393606,97129
4,Айназ,Карта,2025-09-29,Продукты питания,9800,KZT,947937,767480
45,Темірлан,Карта,2025-07-21,Продукты питания,16873,KZT,2045609,2305548
13,Ақбота,Карта,2025-10-10,АЗС,3546,KZT,1461785,1723019
50,Әсел,Карта,2025-08-17,Отдых дома,2125,KZT,2439680,271729
30,Инабат,Карта,2025-09-23,Отдых дома,508,KZT,2288846,1844876
42,Серік,Карта,2025-10-09,Играем дома,2540,KZT,1118128,848420
20,Данияр,Карта,2025-08-05,Доставка еды,1723,KZT,658844,37786
32,Меруерт,Карта,2025-08-13,Путешествия,38306,KZT,1310434,412250
46,Томирис,Карта,2025-08-19,Отели,3622,KZT,555224,575506
21,Динара,Карта,2025-09-02,Кофе и рестораны,20998,KZT,1590432,512113
30,Инабат,Карта,2025-08-15,Отели,54656,KZT,2288846,1844876
12,Аружан,Карта,2025-09-18,Такси,5093,KZT,2121500,575730
12,Аружан,Карта,2025-09-27,Кофе и рестораны,31576,KZT,2121500,575730
10,Арайлым,Карта,2025-08-25,Продукты питания,2101,KZT,903264,834909
42,Серік,Карта,2025-08-03,Доставка еды,967,KZT,1118128,848420
14,Ақмарал,Карта,2025-08-14,Продукты питания,6665,KZT,1199272,209166
33,Мурат,Карта,2025-08-24,Доставка еды,5849,KZT,1419977,581454
43,Сәуле,Карта,2025-08-22,Кино,1600,KZT,2191949,434365
13,Ақбота,Карта,2025-10-01,Кофе и рестораны,2121,KZT,1461785,1723019
38,Рустем,Карта,2025-10-18,Кино,572,KZT,456574,260287
35,Нұржан,Карта,2025-08-21,Продукты питания,18710,KZT,2076357,623460
33,Мурат,Карта,2025-10-02,АЗС,1592,KZT,1419977,581454
42,Серік,Карта,2025-08-01,Продукты питания,8402,KZT,1118128,848420
39,Салтанат,Карта,2025-10-10,Продукты питания,8077,KZT,1500725,1461805
4,Айназ,Карта,2025-08-09,АЗС,4205,KZT,947937,767480
44,Талғат,Карта,2025-09-19,Кино,2267,KZT,1827179,1061071
21,Динара,Карта,2025-09-12,Продукты питания,6848,KZT,1590432,512113
8,Алия,Карта,2025-09-20,Развлечения,2848,KZT,703488,750886
49,Әлихан,Карта,2025-08-23,Путешествия,94249,KZT,1523631,877437
45,Темірлан,Карта,2025-08-30,Продукты питания,9051,KZT,2045609,2305548
6,Айсұлу,Карта,2025-08-07,АЗС,1938,KZT,584808,271086
45,Темірлан,Карта,2025-07-26,Кофе и рестораны,15520,KZT,2045609,2305548
45,Темірлан,Карта,2025-09-02,Продукты питания,18738,KZT,2045609,2305548
13,Ақбота,Карта,2025-10-07,Кофе и рестораны,3557,KZT,1461785,1723019
23,Ерасыл,Карта,2025-09-08,Продукты питания,7099,KZT,1198223,598112
38,Рустем,Карта,2025-09-12,Продукты питания,937,KZT,456574,260287
20,Данияр,Карта,2025-09-23,Отдых дома,541,KZT,658844,37786
23,Ерасыл,Карта,2025-07-27,Продукты питания,3069,KZT,1198223,598112
16,Бауыржан,Карта,2025-09-05,Отели,17451,KZT,1598485,1288866
50,Әсел,Карта,2025-10-17,Играем дома,1584,KZT,2439680,271729
17,Бағдат,Карта,2025-10-16,Кино,1365,KZT,2283414,1101524
